Record.Num	Patch.Num	UniquePatch.Num	Patch.CT	Transect	Month	Day 	Year	Time	Heading	Visibility_ft	Observer	Species.Ident 	T1.10_15	T1.15_20	T1.20_25	T1.25_30	T1.30	T1_Unknown	T2.0_5	T2.5_10	T2.10_15	T2.15_20	T2.20_25	T2.25_30	T2.30	T2.Unknown	Notes
300	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Yellowtail snapper (O.chrysurus)		1													
301	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	"Puffers, Triggers, Filefish"															
302	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Sharpnose puffer															
303	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	 (C. rostrata)															
304	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Balloon (D. holocanthus)															
305	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Porcupine (D. hystrix)															
306	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Queen trigger (Balistes vetula)		2													
307	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Gray trigger (B. capriscus)															
308	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Black durgon (Melicthys niger)															
309	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Orangepotted file (C. pullus)															
310	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Whitespotted file(C. macrocerus)															
311	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Butterflyfish															
312	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Longsnout BFF (C. aculeatus)															
313	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Foureyebff (C. capistratus)															
314	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Spotfinbff(C. ocellatus)															
315	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Bandedbff (C. striatus)															
316	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Reef bff(C. sedentarius)															
317	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Parrotfish							15								
318	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Stoplight Ter ((Sp. viride) Int.)		5					1	1	4	1					
319	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Princess Ter.								3							
320	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Striped Ter.															
321	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	RedbandTer.															
322	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	RedtailTer.															
323	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Yellowtail Ter.															
324	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Green-blotch Ter.															
325	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Damselfishes &Chromis															
326	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Sergeant major (A. saxatilis)							3								
327	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Blue chromis															
328	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Brown chromis (C. multilineata)															
329	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Yellowtail damsel (M. chrusurus)															
330	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Beaugregory															
331	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Bicolor damsel															
332	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Threespot damsel															
333	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Dusky damsel							13								
334	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Cocoa Damsel 							6								
335	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Angelfishes															
336	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Grey (P. arcuatus)															
337	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	French	2														
338	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Hawkfish (A. pinos)															
339	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Trumpetfish (A. maculates)															
340	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Wrasses															
341	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Hogfish (L. maximus)															
342	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Spanish hogfish (B. rufus)															
343	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Puddingwife (H. radiatus)															
344	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Creole wrasse (C. parrai)															
345	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Yellowhead (H. garnoti)								1							
346	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Slipperydick (H. bivittatus)															
347	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Bluehead (T. bifasciatum)															
348	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Clown wrasse (H. maculipinna)															
349	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Goatfishes															
350	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Yellow (M. martinicus)															
351	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Spotted (P. maculatus)															
352	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Grunts															
353	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Bluestriped (Haemulon sciurus)															
354	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Spanish (H. macrostomum)															
355	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Striped (H. striatum)															
356	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	White (H. plumieri)	1	2						11	1						
357	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Caesar (H. carbonarium)															
358	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Cottonwick (H. melanurum)															
359	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	French (H. flavolineatum)								6							
360	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Harlequin  Bass (Serranusti grinus)															
361	1	1	Belize	4	6	15	16	1030	200	NA	Audrey	Eagle Ray					2										1.5 meters
362	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Serranids															
363	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Nassau Grouper (E. striatus)															
364	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Graysby (C. cruentatus)	1							4							
365	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Red Hind (E. guttatus)															
366	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Rock Hind (E. adscensionis)															
367	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Coney (C. fulvus)															
368	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Hamlets (Hypoplectrus spp)															
369	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Silvery															
370	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Bar Jack (C. ruber)															
371	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Horse-eyed jacks (C. latus)															
372	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Crevalle jack (C. hippos)															
373	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Permit (Trachinotus falcatus)															
374	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Houndfish (Tylosurus crocodilus)															
375	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Barracuda (Sphyraena barracuda)															
376	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Mullets (Mugil spp.)															
377	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Chubs (Kyposus spp.)															
378	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Porgy (Calamus spp.)		2													
379	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Surgeonfish															
380	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Ocean surgeonfish (A. bahanius)								2							
381	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Doctorfish (A. chirurgus)															
382	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Blue tang (A. coeruleus)								1							
383	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Sandtile Fish 	1		2												
384	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Squirrelfish (Holocentrus spp.)	7	2						2	3	1					
385	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Lionfish (Pterois volitans)															
386	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Snappers															
387	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Mutton snapper (Lutjanus analis)	1														
388	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Gray snapper (L. griseus)	11														
389	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Dog snapper (L. jocu)															
390	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Schoolmaster (L. apodus)	3	1						21	11						
391	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Yellowtail snapper (O.chrysurus)															
392	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	"Puffers, Triggers, Filefish"															
393	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Sharpnose puffer															
394	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	 (C. rostrata)															
395	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Balloon (D. holocanthus)															
396	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Porcupine (D. hystrix)															
397	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Queen trigger (Balistes vetula)															
398	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Gray trigger (B. capriscus)															
399	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Black durgon (Melicthys niger)															
400	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Orangepotted file (C. pullus)															
401	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Whitespotted file(C. macrocerus)															
402	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Butterflyfish															
403	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Longsnout BFF (C. aculeatus)															
404	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Foureyebff (C. capistratus)							2								
405	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Spotfinbff(C. ocellatus)															
406	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Bandedbff (C. striatus)															
407	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Reef bff(C. sedentarius)															
408	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Parrotfish							6								
409	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Stoplight Ter ((Sp. viride) Int.)	1	9								1					
410	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Princess Ter.															
411	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Striped Ter.	2							6	4						
412	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	RedbandTer.	2	1						4	1						
413	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	RedtailTer.															
414	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Yellowtail Ter.															
415	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Green-blotch Ter.															
416	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Damselfishes &Chromis															
417	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Sergeant major (A. saxatilis)															
418	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Blue chromis															
419	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Brown chromis (C. multilineata)															
420	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Yellowtail damsel (M. chrusurus)															
421	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Beaugregory															
422	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Bicolor damsel															
423	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Threespot damsel															
424	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Dusky damsel							11								
425	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Cocoa Damsel 							13								
426	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Angelfishes															
427	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Grey (P. arcuatus)	1								1	2					
428	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	French															
429	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Hawkfish (A. pinos)															
430	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Trumpetfish (A. maculates)															
431	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Wrasses															
432	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Hogfish (L. maximus)															
433	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Spanish hogfish (B. rufus)															
434	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Puddingwife (H. radiatus)															
435	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Creole wrasse (C. parrai)															
436	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Yellowhead (H. garnoti)								3							
437	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Slipperydick (H. bivittatus)															
438	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Bluehead (T. bifasciatum)															
439	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Clown wrasse (H. maculipinna)															
440	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Goatfishes															
441	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Yellow (M. martinicus)		1						2							
442	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Spotted (P. maculatus)															
443	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Grunts															
444	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Bluestriped (Haemulon sciurus)															
445	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Spanish (H. macrostomum)															
446	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Striped (H. striatum)															
447	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	White (H. plumieri)	15	3					5	16							
448	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Caesar (H. carbonarium)															
449	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Cottonwick (H. melanurum)															
450	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	French (H. flavolineatum)							17	3							
451	1	1	Belize	5	6	20	16	1700	320	NA	Audrey	Harlequin  Bass (Serranusti grinus)															
452	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Serranids															
453	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Nassau Grouper (E. striatus)															
454	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Graysby (C. cruentatus)															
455	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Red Hind (E. guttatus)															
456	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Rock Hind (E. adscensionis)															
457	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Coney (C. fulvus)															
458	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Hamlets (Hypoplectrus spp)															
459	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Silvery															
460	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Bar Jack (C. ruber)															
461	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Horse-eyed jacks (C. latus)															
462	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Crevalle jack (C. hippos)															
463	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Permit (Trachinotus falcatus)															
464	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Houndfish (Tylosurus crocodilus)															
465	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Barracuda (Sphyraena barracuda)															
466	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Mullets (Mugil spp.)															
467	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Chubs (Kyposus spp.)															
468	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Porgy (Calamus spp.)	1														
469	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Surgeonfish															
470	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Ocean surgeonfish (A. bahanius)															
471	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Doctorfish (A. chirurgus)															
472	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Blue tang (A. coeruleus)							5								
473	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Sandtile Fish 		1													
474	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Squirrelfish (Holocentrus spp.)															
475	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Lionfish (Pterois volitans)															
476	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Trunkfish										1					
477	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Snappers															
478	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Mutton snapper (Lutjanus analis)															
479	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Gray snapper (L. griseus)															
480	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Dog snapper (L. jocu)															
481	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Schoolmaster (L. apodus)								1							
482	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Yellowtail snapper (O.chrysurus)															
483	2	2	Belize	1	6	14	16	1100	120	NA	Bart	"Puffers, Triggers, Filefish"															
484	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Sharpnose puffer															
485	2	2	Belize	1	6	14	16	1100	120	NA	Bart	 (C. rostrata)															
486	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Balloon (D. holocanthus)															
487	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Porcupine (D. hystrix)															
488	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Queen trigger (Balistes vetula)															
489	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Gray trigger (B. capriscus)															
490	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Black durgon (Melicthys niger)															
491	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Orangepotted file (C. pullus)															
492	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Whitespotted file(C. macrocerus)															
493	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Butterflyfish															
494	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Longsnout BFF (C. aculeatus)															
495	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Foureyebff (C. capistratus)															
496	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Spotfinbff(C. ocellatus)															
497	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Bandedbff (C. striatus)															
498	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Reef bff(C. sedentarius)															
499	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Parrotfish							3	1							
500	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Stoplight Ter ((Sp. viride) Int.)							1	1							
501	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Princess Ter.															
502	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Striped Ter.														1	
503	2	2	Belize	1	6	14	16	1100	120	NA	Bart	RedbandTer.								1							
504	2	2	Belize	1	6	14	16	1100	120	NA	Bart	RedtailTer.															
505	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Yellowtail Ter.															
506	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Green-blotch Ter.															
507	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Damselfishes &Chromis															
508	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Sergeant major (A. saxatilis)															
509	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Blue chromis															
510	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Brown chromis (C. multilineata)															
511	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Yellowtail damsel (M. chrusurus)															
512	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Beaugregory															
513	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Bicolor damsel															
514	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Threespot damsel															
515	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Dusky damsel							22								
516	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Cocoa Damsel 							2								
517	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Angelfishes															
518	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Grey (P. arcuatus)															
519	2	2	Belize	1	6	14	16	1100	120	NA	Bart	French															
520	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Hawkfish (A. pinos)															
521	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Trumpetfish (A. maculates)															
522	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Wrasses							4								
523	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Hogfish (L. maximus)															
524	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Spanish hogfish (B. rufus)															
525	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Puddingwife (H. radiatus)															
526	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Creole wrasse (C. parrai)															
527	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Yellowhead (H. garnoti)															
528	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Slipperydick (H. bivittatus)															
529	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Bluehead (T. bifasciatum)															
530	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Clown wrasse (H. maculipinna)															
531	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Goatfishes															
532	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Yellow (M. martinicus)															
533	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Spotted (P. maculatus)															
534	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Grunts															
535	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Bluestriped (Haemulon sciurus)															
536	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Spanish (H. macrostomum)															
537	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Striped (H. striatum)															
538	2	2	Belize	1	6	14	16	1100	120	NA	Bart	White (H. plumieri)	1						1	1							
539	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Caesar (H. carbonarium)															
540	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Cottonwick (H. melanurum)															
541	2	2	Belize	1	6	14	16	1100	120	NA	Bart	French (H. flavolineatum)							1								
542	2	2	Belize	1	6	14	16	1100	120	NA	Bart	Harlequin  Bass (Serranusti grinus)															
543	2	2	Belize	2	6	7	16	1400	120	NA	Bart	Serranids															
544	2	2	Belize	2	6	7	16	1400	120	NA	Bart	Nassau Grouper (E. striatus)															
545	2	2	Belize	2	6	7	16	1400	120	NA	Bart	Graysby (C. cruentatus)								1							
546	2	2	Belize	2	6	7	16	1400	120	NA	Bart	Red Hind (E. guttatus)															
547	2	2	Belize	2	6	7	16	1400	120	NA	Bart	Rock Hind (E. adscensionis)															
548	2	2	Belize	2	6	7	16	1400	120	NA	Bart	Coney (C. fulvus)															
549	2	2	Belize	2	6	7	16	1400	120	NA	Bart	Hamlets (Hypoplectrus spp)							3								
550	2	2	Belize	2	6	7	16	1400	120	NA	Bart	Silvery															
551	2	2	Belize	2	6	7	16	1400	120	NA	Bart	Bar Jack (C. ruber)	2														
